Customer_Birthyear,Customer_Gender,Customer_credit_rating,Customer_flag_change_of_authentication_1,Customer_flag_change_of_authentication_2,Customer_flag_change_of_authentication_3,Customer_flag_change_of_authentication_4,Customer_rooting_jailbreak_indicator,Customer_mobile_roaming_indicator,Customer_VPN_Indicator,Customer_loan_type,Customer_flag_terminal_malicious_behavior_1,Customer_flag_terminal_malicious_behavior_2,Customer_flag_terminal_malicious_behavior_3,Customer_flag_terminal_malicious_behavior_4,Customer_flag_terminal_malicious_behavior_5,Customer_flag_terminal_malicious_behavior_6,Customer_inquery_atm_limit,Customer_increase_atm_limit,Account_account_type,Account_initial_balance,Account_balance,Account_indicator_release_limit_excess,Account_amount_daily_limit,Account_indicator_Openbanking,Account_remaining_amount_daily_limit_exceeded,Account_release_suspention,Account_one_month_max_amount,Account_one_month_std_dev,Account_dawn_one_month_max_amount,Account_dawn_one_month_std_dev,Transaction_Amount,Channel,Operating_System,Error_Code,Transaction_Failure_Status,Type_General_Automatic,Access_Medium,Transaction_num_connection_failure,Another_Person_Account,Distance,Time_difference,Unused_terminal_status,Flag_deposit_more_than_tenMillion,Unused_account_status,Recipient_account_suspend_status,Number_of_transaction_with_the_account,Transaction_history_with_the_account,First_time_iOS_by_vulnerable_user,Fraud_Type
1984.0,male,B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,b,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,c,9459357.0,14805535.0,0.0,1962848.0,1.0,49992851.0,1.0,4355252.0,0.0,304646.0,9546.0,9356794.0,mobile,Android,a,0.0,general,b,1.0,1.0,187.8862574510389,3 days 08:11:35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1960.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,14662179.0,15211751.0,0.0,2012087.0,1.0,1979526.0,0.0,13367974.0,119883.0,739395.0,460427.0,3351778.0,Others,Android,a,0.0,general,a,2.0,1.0,312.0994763002017,2 days 03:54:14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,m
2004.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,d,10382079.0,9789059.0,1.0,19326253.0,1.0,45559785.0,1.0,27880309.0,10666516.0,1024109.0,40555.0,-1522582.0,mobile,Android,a,0.0,general,f,1.0,1.0,106.37256459604015,1 days 22:28:12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1967.0,female,S,0.0,0.0,1.0,1.0,1.0,1.0,0.0,b,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,d,17170742.0,19293245.0,0.0,1998463.0,1.0,1913480.0,1.0,3712925.0,0.0,0.0,0.0,7378318.0,mobile,iOS,a,0.0,general,b,1.0,1.0,189.84602238316194,2 days 03:08:48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1961.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,2467328.0,2580611.0,0.0,2005586.0,1.0,1994463.0,1.0,35169345.0,11447509.0,3707550.0,1922235.0,1909676.0,internet,iOS,a,0.0,general,b,0.0,1.0,128.35160179645092,3 days 13:57:58,1.0,0.0,0.0,1.0,0.0,1.0,0.0,m
1966.0,female,A,1.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,c,10592952.0,19935147.0,0.0,2015509.0,1.0,2006013.0,1.0,37103326.0,9712476.0,29743418.0,14641262.0,7797545.0,internet,Android,a,0.0,general,b,0.0,1.0,147.35235278636702,-2 days +08:51:41,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1989.0,male,A,1.0,1.0,1.0,1.0,1.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,4202457.0,4230362.0,0.0,1946148.0,1.0,1431309.0,0.0,22240728.0,8197618.0,0.0,43497.0,-1627904.0,internet,Others,a,0.0,general,a,1.0,1.0,211.14446725073475,0 days 15:12:22,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
1965.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,12742603.0,10082208.0,0.0,1993621.0,1.0,2003524.0,0.0,172683763.0,50648581.0,175142054.0,89833176.0,-161534.0,Others,Windows,a,0.0,general,a,0.0,1.0,97.68033350175264,0 days 12:30:51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1969.0,male,B,0.0,0.0,0.0,1.0,1.0,0.0,0.0,c,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,d,6845094.0,9319140.0,0.0,46120188.0,1.0,2003068.0,1.0,45414272.0,19941552.0,70541939.0,43932990.0,7015538.0,internet,Others,a,0.0,general,c,1.0,1.0,96.83161869205549,-1 days +23:52:25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1996.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,2996743.0,6247533.0,0.0,2022759.0,1.0,1988973.0,0.0,15895432.0,4620976.0,1988334.0,3429927.0,3960209.0,internet,Android,a,0.0,general,a,0.0,1.0,78.45223941942318,-2 days +22:54:27,1.0,1.0,0.0,0.0,1.0,1.0,0.0,m
1979.0,female,A,0.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,c,10651700.0,11817476.0,1.0,49987959.0,1.0,50000000.0,1.0,37698126.0,25061852.0,0.0,50915.0,2236116.0,internet,iOS,a,0.0,general,a,0.0,1.0,216.16166124521752,1 days 15:06:13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
1996.0,male,B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,5212339.0,8167009.0,1.0,49989121.0,1.0,2024408.0,1.0,46497801.0,14826135.0,5094923.0,3398581.0,4108043.0,Others,Others,a,0.0,general,b,0.0,1.0,108.52077369247021,0 days 14:23:45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
1980.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,14199122.0,3304345.0,1.0,49990515.0,1.0,49911050.0,0.0,2636115.0,0.0,1769442.0,308775.0,-15830000.0,internet,Others,c,1.0,general,a,0.0,1.0,152.6905791136381,0 days 14:11:47,1.0,1.0,0.0,0.0,2.0,1.0,0.0,m
1961.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,b,2813682.0,6671087.0,0.0,1994431.0,1.0,2002271.0,0.0,14234724.0,0.0,389894.0,0.0,802666.0,mobile,iOS,a,0.0,general,a,1.0,1.0,215.51540817489862,1 days 14:45:57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
1966.0,male,S,1.0,0.0,1.0,0.0,0.0,0.0,0.0,b,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,b,14129684.0,17050706.0,0.0,1002141.0,1.0,1225314.0,1.0,11483862.0,4332725.0,0.0,586819.0,2986750.0,mobile,iOS,a,0.0,general,b,0.0,1.0,159.56004902674576,4 days 11:36:54,1.0,1.0,1.0,0.0,0.0,0.0,0.0,m
1967.0,female,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,9480410.0,6843065.0,0.0,2010980.0,1.0,1998265.0,1.0,62093.0,0.0,0.0,38925.0,234502.0,ATM,Windows,a,0.0,general,b,2.0,1.0,128.28458608082266,0 days 04:11:26,1.0,0.0,0.0,1.0,1.0,2.0,0.0,m
1967.0,male,B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,c,5939221.0,6625427.0,0.0,1985905.0,1.0,1974167.0,1.0,9100470.0,5141376.0,133370.0,163122.0,-117617.0,internet,Others,a,0.0,general,a,2.0,1.0,63.953473499756505,0 days 20:15:13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
1977.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,a,9138378.0,5471054.0,1.0,50000000.0,1.0,49937677.0,1.0,32948870.0,10823863.0,6275038.0,3388191.0,-603236.0,internet,iOS,a,0.0,general,f,0.0,1.0,105.70674263317548,2 days 19:50:49,1.0,0.0,0.0,0.0,2.0,2.0,0.0,m
1966.0,male,B,0.0,1.0,1.0,0.0,0.0,0.0,1.0,e,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,d,15164685.0,13076498.0,0.0,1992908.0,1.0,2024645.0,1.0,5696822.0,3208876.0,139216.0,0.0,1052757.0,internet,Windows,a,0.0,general,a,1.0,1.0,168.09097929656593,1 days 03:37:52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,m
1983.0,female,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,c,5312736.0,16741312.0,1.0,49999359.0,1.0,50000000.0,1.0,300184.0,0.0,134608.0,34424.0,7946766.0,mobile,Android,a,0.0,general,b,0.0,1.0,233.7610426595752,359 days 22:13:01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1966.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,1.0,b,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,b,10184226.0,13289783.0,1.0,9689610.0,1.0,7000036.0,1.0,125083358.0,49720493.0,149257580.0,99317907.0,2112502.0,internet,macOS,a,0.0,general,a,0.0,1.0,160.40616488462223,0 days 18:43:04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1967.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,1.0,b,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,a,7645987.0,8376970.0,0.0,1037017.0,1.0,903498.0,0.0,14773326.0,5446622.0,13579170.0,6005146.0,596967.0,Others,Windows,a,0.0,general,a,0.0,1.0,124.29546162222807,1 days 02:01:32,1.0,1.0,0.0,0.0,2.0,2.0,0.0,m
1969.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,10191606.0,12158690.0,0.0,1999753.0,1.0,1954596.0,0.0,28240329.0,10280586.0,0.0,16328.0,1571322.0,Others,Others,a,0.0,general,a,0.0,1.0,210.95844767730355,1 days 04:44:56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,m
2002.0,male,A,1.0,1.0,0.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,15187499.0,15565454.0,0.0,1988677.0,1.0,1671050.0,1.0,3841234.0,0.0,0.0,4654.0,9847309.0,internet,Android,a,0.0,general,a,0.0,1.0,104.82717542570722,0 days 03:13:11,1.0,1.0,0.0,1.0,1.0,2.0,0.0,m
1988.0,male,E,0.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,a,11522623.0,10113432.0,1.0,10031595.0,1.0,996769.0,1.0,12181472.0,5157952.0,9122.0,97645.0,5540571.0,ATM,Android,a,0.0,general,b,0.0,1.0,149.2412072823637,0 days 13:02:10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,m
1966.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,b,4021946.0,6234871.0,0.0,2034980.0,1.0,2003980.0,1.0,10023723.0,2953714.0,9226542.0,6762415.0,2376600.0,Others,Windows,a,0.0,general,a,0.0,1.0,103.53331588833963,0 days 12:28:36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1975.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a,2722529.0,9281695.0,1.0,10016822.0,1.0,1168676.0,1.0,48346204.0,15024336.0,3830027.0,2157658.0,1495867.0,mobile,Others,a,0.0,general,b,0.0,1.0,107.7240840337358,1 days 23:44:28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1983.0,female,C,0.0,1.0,1.0,1.0,0.0,0.0,0.0,b,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,c,10313157.0,11402813.0,0.0,1004584.0,1.0,1048565.0,1.0,5418076.0,530755.0,0.0,0.0,195165.0,mobile,Android,a,0.0,general,a,0.0,1.0,61.8504782147454,2 days 22:16:44,1.0,1.0,0.0,0.0,0.0,1.0,0.0,m
2001.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,7513919.0,9707294.0,0.0,2005618.0,1.0,1989371.0,1.0,29454623.0,12935486.0,10867387.0,1905224.0,-231548.0,Others,Others,a,0.0,general,a,0.0,1.0,147.49738689674297,-1 days +11:49:51,1.0,1.0,0.0,1.0,2.0,2.0,0.0,m
1988.0,female,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d,9993341.0,9113064.0,1.0,49977205.0,1.0,49982696.0,1.0,533902.0,138158.0,773124.0,483347.0,463351.0,internet,Windows,a,0.0,general,b,0.0,1.0,194.2946243308899,3 days 09:19:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1985.0,female,C,0.0,0.0,1.0,0.0,1.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c,5121683.0,39441830.0,1.0,10030504.0,1.0,947263.0,1.0,2332800.0,0.0,124065.0,0.0,37437475.0,mobile,iOS,a,0.0,general,b,0.0,1.0,189.92801841966426,2 days 05:25:31,1.0,1.0,0.0,0.0,1.0,1.0,0.0,m
1954.0,male,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c,15123426.0,16970157.0,0.0,1929315.0,1.0,999220.0,1.0,666072.0,22614.0,0.0,435382.0,3060803.0,internet,Others,a,0.0,general,a,0.0,1.0,164.44818991957567,2 days 12:40:25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
1997.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,b,10058222.0,7567460.0,0.0,2004884.0,1.0,1995644.0,1.0,13380067.0,5533540.0,114335.0,2050.0,269278.0,internet,Windows,a,0.0,general,a,0.0,1.0,96.92445404798524,0 days 20:13:51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1985.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,7687308.0,3991776.0,0.0,2015723.0,1.0,2011062.0,0.0,58700060.0,17380155.0,3559091.0,1596182.0,-51507.0,ATM,Windows,a,0.0,general,b,0.0,1.0,119.4825097836097,0 days 12:27:47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,m
1990.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,d,15278528.0,12121712.0,0.0,1987579.0,1.0,2000378.0,0.0,10811966.0,3979722.0,0.0,0.0,1704068.0,internet,iOS,a,0.0,general,b,0.0,1.0,164.5060863726417,2 days 05:56:28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,m
1973.0,male,B,0.0,0.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,a,12482246.0,10332687.0,1.0,50000000.0,1.0,50000000.0,1.0,6461939.0,1012461.0,2510006.0,993533.0,1013312.0,Others,macOS,a,0.0,general,a,0.0,1.0,177.38307319879686,1 days 10:58:00,1.0,1.0,0.0,0.0,1.0,1.0,0.0,m
1980.0,male,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,5915577.0,5558237.0,0.0,1998022.0,1.0,1992184.0,1.0,0.0,34463.0,0.0,30572.0,592782.0,Others,Android,a,0.0,general,b,0.0,1.0,106.70847653272769,0 days 15:54:38,1.0,0.0,1.0,1.0,0.0,0.0,0.0,m
2001.0,female,A,0.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,c,987183.0,10564309.0,0.0,2032016.0,1.0,1716779.0,1.0,38190982.0,13351412.0,415884.0,1035314.0,4764740.0,Others,Windows,a,0.0,general,b,0.0,1.0,127.6590264172067,1 days 13:55:18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,m
1966.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,15274956.0,23142442.0,0.0,2004743.0,1.0,1996891.0,1.0,17117398.0,5978828.0,0.0,29544.0,13433264.0,internet,Others,a,0.0,general,b,1.0,1.0,162.26171180088278,3 days 18:21:40,1.0,1.0,0.0,1.0,0.0,1.0,0.0,m
1986.0,female,A,0.0,0.0,0.0,1.0,0.0,0.0,1.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,5151808.0,15781702.0,0.0,2004655.0,1.0,1276047.0,1.0,6205235.0,2836514.0,3056.0,0.0,6915324.0,Others,Android,a,0.0,general,b,0.0,1.0,183.81554026562745,1 days 08:26:23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,m
1973.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,9265205.0,6406353.0,0.0,1979245.0,1.0,1970715.0,1.0,5227528.0,0.0,0.0,84774.0,555609.0,Others,Windows,a,0.0,general,a,2.0,1.0,364.5449608925562,-1 days +06:37:05,1.0,1.0,0.0,1.0,1.0,1.0,0.0,a
1970.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,3172796.0,5081409.0,1.0,49519523.0,1.0,1951982.0,0.0,33896776.0,6474249.0,759839.0,59082.0,-49834.0,ATM,Windows,a,0.0,general,b,0.0,1.0,446.62490455831306,0 days 01:59:15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,a
1974.0,female,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,9216570.0,7071695.0,0.0,1014237.0,1.0,988880.0,1.0,5667947.0,73340.0,50141.0,0.0,876655.0,Others,Windows,a,0.0,general,b,0.0,1.0,358.61606576159147,0 days 01:59:15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a
1981.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,4004109.0,5959021.0,0.0,2003276.0,1.0,1882504.0,1.0,11556704.0,4613728.0,462568.0,626532.0,1031370.0,Others,Linux,a,0.0,general,a,0.0,1.0,302.8486682891718,-1 days +21:00:05,1.0,0.0,0.0,1.0,1.0,1.0,0.0,a
1974.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,c,10029798.0,9671733.0,0.0,2017374.0,1.0,2007053.0,1.0,21318609.0,10341207.0,1580908.0,487721.0,3598670.0,internet,Android,a,0.0,general,b,0.0,1.0,320.49488179688274,0 days 00:18:32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a
1998.0,male,C,0.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,9625221.0,12177416.0,0.0,1000000.0,1.0,9971246.0,1.0,6542055.0,199373.0,38856.0,74265.0,4115784.0,ATM,Windows,a,0.0,general,b,0.0,1.0,352.18544001203145,0 days 01:59:15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,a
1974.0,female,B,1.0,1.0,1.0,1.0,1.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,c,6448589.0,5846461.0,0.0,2004284.0,1.0,1992457.0,0.0,11056310.0,69774.0,3988889.0,1650031.0,447305.0,Others,Android,a,0.0,general,b,2.0,1.0,458.71876951688284,-1 days +18:25:03,1.0,1.0,0.0,0.0,1.0,2.0,0.0,a
1973.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,a,10448171.0,10899943.0,0.0,1988070.0,1.0,2014506.0,1.0,21948342.0,7790118.0,12715799.0,4555246.0,3467052.0,Others,Others,a,0.0,general,b,0.0,1.0,486.6712352551343,0 days 01:59:15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a
1961.0,female,A,0.0,1.0,1.0,0.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,7805266.0,5884172.0,1.0,49976449.0,1.0,2008939.0,0.0,11289897.0,2973813.0,1942865.0,1220288.0,331550.0,ATM,Others,a,0.0,general,a,0.0,1.0,366.1524956332442,-1 days +18:54:48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a
1982.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,1.0,d,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,c,8330156.0,23093366.0,0.0,2002376.0,1.0,2005622.0,0.0,70583257.0,9981815.0,7978315.0,2770355.0,19695666.0,internet,Others,a,0.0,general,a,2.0,1.0,372.5498351931005,0 days 01:59:15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,a
1954.0,male,C,0.0,0.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a,3580415.0,7130413.0,0.0,1000000.0,1.0,9658772.0,1.0,4534159.0,27522.0,0.0,0.0,2212595.0,Others,Windows,a,0.0,general,b,1.0,1.0,348.58495501106603,0 days 01:59:15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,a
1972.0,male,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,18195076.0,9155812.0,0.0,1000000.0,1.0,1014001.0,1.0,9315642.0,0.0,0.0,0.0,-314733.0,Others,Android,a,0.0,general,a,0.0,1.0,355.6943823831987,-2 days +22:35:07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a
1967.0,female,B,0.0,0.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,a,11135110.0,13087438.0,0.0,1991693.0,1.0,1969248.0,1.0,15927672.0,4332143.0,730912.0,212739.0,-69527578.0,internet,iOS,a,0.0,general,a,2.0,1.0,326.5577625945473,-151 days +16:46:55,1.0,0.0,0.0,0.0,2.0,1.0,0.0,a
1975.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,10266895.0,8686233.0,0.0,2013515.0,1.0,1976064.0,0.0,90120441.0,9814149.0,758278.0,1671681.0,1054993.0,internet,iOS,a,0.0,general,b,0.0,1.0,363.7948247024808,0 days 01:59:15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,a
1984.0,male,C,1.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,12876204.0,13773639.0,0.0,1025442.0,1.0,1022186.0,0.0,81463258.0,7926825.0,313945.0,819519.0,5505537.0,Others,Others,a,0.0,general,b,1.0,1.0,332.10732789608755,-1 days +18:33:17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,a
1998.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,9240620.0,8254650.0,0.0,1994744.0,1.0,2020666.0,1.0,70653669.0,14021827.0,3798244.0,1288198.0,-1772946.0,internet,macOS,a,0.0,general,a,0.0,1.0,334.3104364426092,0 days 01:59:15,1.0,0.0,0.0,0.0,3.0,2.0,0.0,a
1974.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,5781598.0,13070701.0,0.0,1996958.0,1.0,1935959.0,0.0,103518332.0,33354792.0,101089246.0,45758851.0,4688764.0,ATM,Windows,a,0.0,general,b,0.0,1.0,347.6805650720782,0 days 01:59:15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a
1999.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,10886502.0,10549003.0,0.0,2022023.0,1.0,1866701.0,1.0,15069580.0,5312220.0,7731613.0,4149035.0,74374.0,ATM,Windows,a,0.0,general,b,0.0,1.0,357.9147992622171,-1 days +23:54:08,1.0,0.0,0.0,0.0,2.0,2.0,0.0,a
1955.0,male,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,4056006.0,10135589.0,0.0,1000000.0,1.0,1018404.0,1.0,2700364.0,38549.0,0.0,0.0,6556257.0,Others,Others,a,0.0,general,b,1.0,1.0,317.52429862957547,0 days 01:59:15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,a
1984.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,1.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,4592629.0,8688172.0,1.0,50000000.0,1.0,1955033.0,1.0,8785784.0,4852260.0,8331080.0,3604255.0,-757813.0,internet,Others,a,0.0,general,b,0.0,1.0,345.9924310310663,0 days 01:59:15,0.0,1.0,0.0,0.0,1.0,1.0,0.0,a
1981.0,male,B,1.0,1.0,0.0,0.0,0.0,0.0,0.0,c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,d,6546297.0,5569484.0,0.0,1993858.0,1.0,2012815.0,0.0,11274732.0,5197359.0,6664344.0,3744920.0,712820.0,ATM,Others,a,0.0,general,b,1.0,1.0,333.9099224202566,-1 days +19:47:09,0.0,0.0,0.0,1.0,2.0,2.0,0.0,a
1963.0,female,B,1.0,1.0,1.0,1.0,1.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,6726009.0,7212733.0,0.0,2004493.0,1.0,2001982.0,1.0,6475740.0,68895.0,114284.0,54399.0,-8730348.0,ATM,Windows,a,0.0,general,a,1.0,1.0,445.75887233996906,-1 days +21:33:21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a
1983.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,1.0,c,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,543474.0,10006817.0,1.0,50000000.0,1.0,49916455.0,1.0,10183894.0,5119684.0,15888923.0,10449628.0,4329991.0,internet,iOS,a,0.0,general,b,0.0,1.0,338.85262925063716,0 days 01:59:15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,a
